10592,LEHMS,1997-07-08 00:00:00.000,15,Genen Shouyu,25,15.50,387.50
10592,LEHMS,1997-07-08 00:00:00.000,26,Gumbär Gummibärchen,5,31.23,156.15
10593,LEHMS,1997-07-09 00:00:00.000,20,Sir Rodney's Marmalade,21,81.00,1701.00
10593,LEHMS,1997-07-09 00:00:00.000,69,Gudbrandsdalsost,20,36.00,720.00
10593,LEHMS,1997-07-09 00:00:00.000,76,Lakkalikööri,4,18.00,72.00
10594,OLDWO,1997-07-09 00:00:00.000,52,Filo Mix,24,7.00,168.00
10594,OLDWO,1997-07-09 00:00:00.000,58,Escargots de Bourgogne,30,13.25,397.50
10595,ERNSH,1997-07-10 00:00:00.000,35,Steeleye Stout,30,18.00,540.00
10595,ERNSH,1997-07-10 00:00:00.000,61,Sirop d'érable,120,28.50,3420.00
10595,ERNSH,1997-07-10 00:00:00.000,69,Gudbrandsdalsost,65,36.00,2340.00
10596,WHITC,1997-07-11 00:00:00.000,56,Gnocchi di nonna Alice,5,38.00,190.00
10596,WHITC,1997-07-11 00:00:00.000,63,Vegie-spread,24,43.90,1053.60
10596,WHITC,1997-07-11 00:00:00.000,75,Rhönbräu Klosterbier,30,7.75,232.50
10597,PICCO,1997-07-11 00:00:00.000,24,Guaraná Fantástica,35,4.50,157.50
10597,PICCO,1997-07-11 00:00:00.000,57,Ravioli Angelo,20,19.50,390.00
10597,PICCO,1997-07-11 00:00:00.000,65,Louisiana Fiery Hot Pepper Sauce,12,21.05,252.60
10598,RATTC,1997-07-14 00:00:00.000,27,Schoggi Schokolade,50,43.90,2195.00
10598,RATTC,1997-07-14 00:00:00.000,71,Flotemysost,9,21.50,193.50
10599,BSBEV,1997-07-15 00:00:00.000,62,Tarte au sucre,10,49.30,493.00
10600,HUNGC,1997-07-16 00:00:00.000,54,Tourtière,4,7.45,29.80
10600,HUNGC,1997-07-16 00:00:00.000,73,Röd Kaviar,30,15.00,450.00
10601,HILAA,1997-07-16 00:00:00.000,13,Konbu,60,6.00,360.00
10601,HILAA,1997-07-16 00:00:00.000,59,Raclette Courdavault,35,55.00,1925.00
10602,VAFFE,1997-07-17 00:00:00.000,77,Original Frankfurter grüne Soße,5,13.00,65.00
10603,SAVEA,1997-07-18 00:00:00.000,22,Gustaf's Knäckebröd,48,21.00,1008.00
10603,SAVEA,1997-07-18 00:00:00.000,49,Maxilaku,25,20.00,500.00
10604,FURIB,1997-07-18 00:00:00.000,48,Chocolade,6,12.75,76.50
10604,FURIB,1997-07-18 00:00:00.000,76,Lakkalikööri,10,18.00,180.00
10605,MEREP,1997-07-21 00:00:00.000,16,Pavlova,30,17.45,523.50
10605,MEREP,1997-07-21 00:00:00.000,59,Raclette Courdavault,20,55.00,1100.00
10605,MEREP,1997-07-21 00:00:00.000,60,Camembert Pierrot,70,34.00,2380.00
10605,MEREP,1997-07-21 00:00:00.000,71,Flotemysost,15,21.50,322.50
10606,TRADH,1997-07-22 00:00:00.000,4,Chef Anton's Cajun Seasoning,20,22.00,440.00
10606,TRADH,1997-07-22 00:00:00.000,55,Pâté chinois,20,24.00,480.00
10606,TRADH,1997-07-22 00:00:00.000,62,Tarte au sucre,10,49.30,493.00
10607,SAVEA,1997-07-22 00:00:00.000,7,Uncle Bob's Organic Dried Pears,45,30.00,1350.00
10607,SAVEA,1997-07-22 00:00:00.000,17,Alice Mutton,100,39.00,3900.00
10607,SAVEA,1997-07-22 00:00:00.000,33,Geitost,14,2.50,35.00
10607,SAVEA,1997-07-22 00:00:00.000,40,Boston Crab Meat,42,18.40,772.80
10607,SAVEA,1997-07-22 00:00:00.000,72,Mozzarella di Giovanni,12,34.80,417.60
10608,TOMSP,1997-07-23 00:00:00.000,56,Gnocchi di nonna Alice,28,38.00,1064.00
10609,DUMON,1997-07-24 00:00:00.000,1,Chai,3,18.00,54.00
10609,DUMON,1997-07-24 00:00:00.000,10,Ikura,10,31.00,310.00
10609,DUMON,1997-07-24 00:00:00.000,21,Sir Rodney's Scones,6,10.00,60.00
10610,LAMAI,1997-07-25 00:00:00.000,36,Inlagd Sill,21,19.00,399.00
10611,WOLZA,1997-07-25 00:00:00.000,1,Chai,6,18.00,108.00
10611,WOLZA,1997-07-25 00:00:00.000,2,Chang,10,19.00,190.00
10611,WOLZA,1997-07-25 00:00:00.000,60,Camembert Pierrot,15,34.00,510.00
10612,SAVEA,1997-07-28 00:00:00.000,10,Ikura,70,31.00,2170.00
10612,SAVEA,1997-07-28 00:00:00.000,36,Inlagd Sill,55,19.00,1045.00
10612,SAVEA,1997-07-28 00:00:00.000,49,Maxilaku,18,20.00,360.00
10612,SAVEA,1997-07-28 00:00:00.000,60,Camembert Pierrot,40,34.00,1360.00
10612,SAVEA,1997-07-28 00:00:00.000,76,Lakkalikööri,80,18.00,1440.00
10613,HILAA,1997-07-29 00:00:00.000,13,Konbu,8,6.00,48.00
10613,HILAA,1997-07-29 00:00:00.000,75,Rhönbräu Klosterbier,40,7.75,310.00
10614,BLAUS,1997-07-29 00:00:00.000,11,Queso Cabrales,14,21.00,294.00
10614,BLAUS,1997-07-29 00:00:00.000,21,Sir Rodney's Scones,8,10.00,80.00
10614,BLAUS,1997-07-29 00:00:00.000,39,Chartreuse verte,5,18.00,90.00
10615,WILMK,1997-07-30 00:00:00.000,55,Pâté chinois,5,24.00,120.00
10616,GREAL,1997-07-31 00:00:00.000,38,Côte de Blaye,15,263.50,3952.50
10616,GREAL,1997-07-31 00:00:00.000,56,Gnocchi di nonna Alice,14,38.00,532.00
10616,GREAL,1997-07-31 00:00:00.000,70,Outback Lager,15,15.00,225.00
10616,GREAL,1997-07-31 00:00:00.000,71,Flotemysost,15,21.50,322.50
10617,GREAL,1997-07-31 00:00:00.000,59,Raclette Courdavault,30,55.00,1650.00
10618,MEREP,1997-08-01 00:00:00.000,6,Grandma's Boysenberry Spread,70,25.00,1750.00
10618,MEREP,1997-08-01 00:00:00.000,56,Gnocchi di nonna Alice,20,38.00,760.00
10618,MEREP,1997-08-01 00:00:00.000,68,Scottish Longbreads,15,12.50,187.50
10619,MEREP,1997-08-04 00:00:00.000,21,Sir Rodney's Scones,42,10.00,420.00
10619,MEREP,1997-08-04 00:00:00.000,22,Gustaf's Knäckebröd,40,21.00,840.00
10620,LAUGB,1997-08-05 00:00:00.000,24,Guaraná Fantástica,5,4.50,22.50
10620,LAUGB,1997-08-05 00:00:00.000,52,Filo Mix,5,7.00,35.00
10621,ISLAT,1997-08-05 00:00:00.000,19,Teatime Chocolate Biscuits,5,9.20,46.00
10621,ISLAT,1997-08-05 00:00:00.000,23,Tunnbröd,10,9.00,90.00
10621,ISLAT,1997-08-05 00:00:00.000,70,Outback Lager,20,15.00,300.00
10621,ISLAT,1997-08-05 00:00:00.000,71,Flotemysost,15,21.50,322.50
10622,RICAR,1997-08-06 00:00:00.000,2,Chang,20,19.00,380.00
10622,RICAR,1997-08-06 00:00:00.000,68,Scottish Longbreads,18,12.50,225.00
10623,FRANK,1997-08-07 00:00:00.000,14,Tofu,21,23.25,488.25
10623,FRANK,1997-08-07 00:00:00.000,19,Teatime Chocolate Biscuits,15,9.20,138.00
10623,FRANK,1997-08-07 00:00:00.000,21,Sir Rodney's Scones,25,10.00,250.00
10623,FRANK,1997-08-07 00:00:00.000,24,Guaraná Fantástica,3,4.50,13.50
10623,FRANK,1997-08-07 00:00:00.000,35,Steeleye Stout,30,18.00,540.00
10624,THECR,1997-08-07 00:00:00.000,28,Rössle Sauerkraut,10,45.60,456.00
10624,THECR,1997-08-07 00:00:00.000,29,Thüringer Rostbratwurst,6,123.79,742.74
10624,THECR,1997-08-07 00:00:00.000,44,Gula Malacca,10,19.45,194.50
10625,ANATR,1997-08-08 00:00:00.000,14,Tofu,3,23.25,69.75
10625,ANATR,1997-08-08 00:00:00.000,42,Singaporean Hokkien Fried Mee,5,14.00,70.00
10625,ANATR,1997-08-08 00:00:00.000,60,Camembert Pierrot,10,34.00,340.00
10626,BERGS,1997-08-11 00:00:00.000,53,Perth Pasties,12,32.80,393.60
10626,BERGS,1997-08-11 00:00:00.000,60,Camembert Pierrot,20,34.00,680.00
10626,BERGS,1997-08-11 00:00:00.000,71,Flotemysost,20,21.50,430.00
10627,SAVEA,1997-08-11 00:00:00.000,62,Tarte au sucre,15,49.30,739.50
10627,SAVEA,1997-08-11 00:00:00.000,73,Röd Kaviar,35,15.00,525.00
10628,BLONP,1997-08-12 00:00:00.000,1,Chai,25,18.00,450.00
10629,GODOS,1997-08-12 00:00:00.000,29,Thüringer Rostbratwurst,20,123.79,2475.80
10629,GODOS,1997-08-12 00:00:00.000,64,Wimmers gute Semmelknödel,9,33.25,299.25
10630,KOENE,1997-08-13 00:00:00.000,55,Pâté chinois,12,24.00,288.00
10630,KOENE,1997-08-13 00:00:00.000,76,Lakkalikööri,35,18.00,630.00
10631,LAMAI,1997-08-14 00:00:00.000,75,Rhönbräu Klosterbier,8,7.75,62.00
10632,WANDK,1997-08-14 00:00:00.000,2,Chang,30,19.00,570.00
10632,WANDK,1997-08-14 00:00:00.000,33,Geitost,20,2.50,50.00
10633,ERNSH,1997-08-15 00:00:00.000,12,Queso Manchego La Pastora,36,38.00,1368.00
10633,ERNSH,1997-08-15 00:00:00.000,13,Konbu,13,6.00,78.00
10633,ERNSH,1997-08-15 00:00:00.000,26,Gumbär Gummibärchen,35,31.23,1093.05
10633,ERNSH,1997-08-15 00:00:00.000,62,Tarte au sucre,80,49.30,3944.00
10634,FOLIG,1997-08-15 00:00:00.000,7,Uncle Bob's Organic Dried Pears,35,30.00,1050.00
10634,FOLIG,1997-08-15 00:00:00.000,18,Carnarvon Tigers,50,62.50,3125.00
10634,FOLIG,1997-08-15 00:00:00.000,51,Manjimup Dried Apples,15,53.00,795.00
10634,FOLIG,1997-08-15 00:00:00.000,75,Rhönbräu Klosterbier,2,7.75,15.50
10635,MAGAA,1997-08-18 00:00:00.000,4,Chef Anton's Cajun Seasoning,10,22.00,220.00
10635,MAGAA,1997-08-18 00:00:00.000,5,Chef Anton's Gumbo Mix,15,21.35,320.25
10635,MAGAA,1997-08-18 00:00:00.000,22,Gustaf's Knäckebröd,40,21.00,840.00
10636,WARTH,1997-08-19 00:00:00.000,4,Chef Anton's Cajun Seasoning,25,22.00,550.00
10636,WARTH,1997-08-19 00:00:00.000,58,Escargots de Bourgogne,6,13.25,79.50
10637,QUEEN,1997-08-19 00:00:00.000,11,Queso Cabrales,10,21.00,210.00
10637,QUEEN,1997-08-19 00:00:00.000,50,Valkoinen suklaa,25,16.25,406.25
10637,QUEEN,1997-08-19 00:00:00.000,56,Gnocchi di nonna Alice,60,38.00,2280.00
10638,LINOD,1997-08-20 00:00:00.000,45,Rogede sild,20,9.50,190.00
10638,LINOD,1997-08-20 00:00:00.000,65,Louisiana Fiery Hot Pepper Sauce,21,21.05,442.05
10638,LINOD,1997-08-20 00:00:00.000,72,Mozzarella di Giovanni,60,34.80,2088.00
10639,SANTG,1997-08-20 00:00:00.000,18,Carnarvon Tigers,8,62.50,500.00
10640,WANDK,1997-08-21 00:00:00.000,69,Gudbrandsdalsost,20,36.00,720.00
10640,WANDK,1997-08-21 00:00:00.000,70,Outback Lager,15,15.00,225.00
10641,HILAA,1997-08-22 00:00:00.000,2,Chang,50,19.00,950.00
10641,HILAA,1997-08-22 00:00:00.000,40,Boston Crab Meat,60,18.40,1104.00
10642,SIMOB,1997-08-22 00:00:00.000,21,Sir Rodney's Scones,30,10.00,300.00
10642,SIMOB,1997-08-22 00:00:00.000,61,Sirop d'érable,20,28.50,570.00
10643,ALFKI,1997-08-25 00:00:00.000,28,Rössle Sauerkraut,15,45.60,684.00
10643,ALFKI,1997-08-25 00:00:00.000,39,Chartreuse verte,21,18.00,378.00
10643,ALFKI,1997-08-25 00:00:00.000,46,Spegesild,2,12.00,24.00
10644,WELLI,1997-08-25 00:00:00.000,18,Carnarvon Tigers,4,62.50,250.00
10644,WELLI,1997-08-25 00:00:00.000,43,Ipoh Coffee,20,46.00,920.00
10644,WELLI,1997-08-25 00:00:00.000,46,Spegesild,21,12.00,252.00
10645,HANAR,1997-08-26 00:00:00.000,18,Carnarvon Tigers,20,62.50,1250.00
10645,HANAR,1997-08-26 00:00:00.000,36,Inlagd Sill,15,19.00,285.00
10646,HUNGO,1997-08-27 00:00:00.000,1,Chai,15,18.00,270.00
10646,HUNGO,1997-08-27 00:00:00.000,10,Ikura,18,31.00,558.00
10646,HUNGO,1997-08-27 00:00:00.000,71,Flotemysost,30,21.50,645.00
10646,HUNGO,1997-08-27 00:00:00.000,77,Original Frankfurter grüne Soße,35,13.00,455.00
10647,QUEDE,1997-08-27 00:00:00.000,19,Teatime Chocolate Biscuits,30,9.20,276.00
10647,QUEDE,1997-08-27 00:00:00.000,39,Chartreuse verte,20,18.00,360.00
10648,RICAR,1997-08-28 00:00:00.000,22,Gustaf's Knäckebröd,15,21.00,315.00
10648,RICAR,1997-08-28 00:00:00.000,24,Guaraná Fantástica,15,4.50,67.50
10649,MAISD,1997-08-28 00:00:00.000,28,Rössle Sauerkraut,20,45.60,912.00
10649,MAISD,1997-08-28 00:00:00.000,72,Mozzarella di Giovanni,15,34.80,522.00
10650,FAMIA,1997-08-29 00:00:00.000,30,Nord-Ost Matjeshering,30,25.89,776.70
10650,FAMIA,1997-08-29 00:00:00.000,53,Perth Pasties,25,32.80,820.00
10650,FAMIA,1997-08-29 00:00:00.000,54,Tourtière,30,7.45,223.50
10651,WANDK,1997-09-01 00:00:00.000,19,Teatime Chocolate Biscuits,12,9.20,110.40
10651,WANDK,1997-09-01 00:00:00.000,22,Gustaf's Knäckebröd,20,21.00,420.00
10652,GOURL,1997-09-01 00:00:00.000,30,Nord-Ost Matjeshering,2,25.89,51.78
10652,GOURL,1997-09-01 00:00:00.000,42,Singaporean Hokkien Fried Mee,20,14.00,280.00
10653,FRANK,1997-09-02 00:00:00.000,16,Pavlova,30,17.45,523.50
10653,FRANK,1997-09-02 00:00:00.000,60,Camembert Pierrot,20,34.00,680.00
10654,BERGS,1997-09-02 00:00:00.000,4,Chef Anton's Cajun Seasoning,12,22.00,264.00
10654,BERGS,1997-09-02 00:00:00.000,39,Chartreuse verte,20,18.00,360.00
10654,BERGS,1997-09-02 00:00:00.000,54,Tourtière,6,7.45,44.70
10655,REGGC,1997-09-03 00:00:00.000,41,Jack's New England Clam Chowder,20,9.65,193.00
10656,GREAL,1997-09-04 00:00:00.000,14,Tofu,3,23.25,69.75
10656,GREAL,1997-09-04 00:00:00.000,44,Gula Malacca,28,19.45,544.60
10656,GREAL,1997-09-04 00:00:00.000,47,Zaanse koeken,6,9.50,57.00
10657,SAVEA,1997-09-04 00:00:00.000,15,Genen Shouyu,50,15.50,775.00
10657,SAVEA,1997-09-04 00:00:00.000,41,Jack's New England Clam Chowder,24,9.65,231.60
10657,SAVEA,1997-09-04 00:00:00.000,46,Spegesild,45,12.00,540.00
10657,SAVEA,1997-09-04 00:00:00.000,47,Zaanse koeken,10,9.50,95.00
10657,SAVEA,1997-09-04 00:00:00.000,56,Gnocchi di nonna Alice,45,38.00,1710.00
10657,SAVEA,1997-09-04 00:00:00.000,60,Camembert Pierrot,30,34.00,1020.00
10658,QUICK,1997-09-05 00:00:00.000,21,Sir Rodney's Scones,60,10.00,600.00
10658,QUICK,1997-09-05 00:00:00.000,40,Boston Crab Meat,70,18.40,1288.00
10658,QUICK,1997-09-05 00:00:00.000,60,Camembert Pierrot,55,34.00,1870.00
10658,QUICK,1997-09-05 00:00:00.000,77,Original Frankfurter grüne Soße,70,13.00,910.00
10659,QUEEN,1997-09-05 00:00:00.000,31,Gorgonzola Telino,20,12.50,250.00
10659,QUEEN,1997-09-05 00:00:00.000,40,Boston Crab Meat,24,18.40,441.60
10659,QUEEN,1997-09-05 00:00:00.000,70,Outback Lager,40,15.00,600.00
10660,HUNGC,1997-09-08 00:00:00.000,20,Sir Rodney's Marmalade,21,81.00,1701.00
10661,HUNGO,1997-09-09 00:00:00.000,39,Chartreuse verte,3,18.00,54.00
10661,HUNGO,1997-09-09 00:00:00.000,58,Escargots de Bourgogne,49,13.25,649.25
10662,LONEP,1997-09-09 00:00:00.000,68,Scottish Longbreads,10,12.50,125.00
10663,BONAP,1997-09-10 00:00:00.000,40,Boston Crab Meat,30,18.40,552.00
10663,BONAP,1997-09-10 00:00:00.000,42,Singaporean Hokkien Fried Mee,30,14.00,420.00
10663,BONAP,1997-09-10 00:00:00.000,51,Manjimup Dried Apples,20,53.00,1060.00
10664,FURIB,1997-09-10 00:00:00.000,10,Ikura,24,31.00,744.00
10664,FURIB,1997-09-10 00:00:00.000,56,Gnocchi di nonna Alice,12,38.00,456.00
10664,FURIB,1997-09-10 00:00:00.000,65,Louisiana Fiery Hot Pepper Sauce,15,21.05,315.75
10665,LONEP,1997-09-11 00:00:00.000,51,Manjimup Dried Apples,20,53.00,1060.00
10665,LONEP,1997-09-11 00:00:00.000,59,Raclette Courdavault,1,55.00,55.00
10665,LONEP,1997-09-11 00:00:00.000,76,Lakkalikööri,10,18.00,180.00
10666,RICSU,1997-09-12 00:00:00.000,29,Thüringer Rostbratwurst,36,123.79,4456.44
10666,RICSU,1997-09-12 00:00:00.000,65,Louisiana Fiery Hot Pepper Sauce,10,21.05,210.50
10667,ERNSH,1997-09-12 00:00:00.000,69,Gudbrandsdalsost,45,36.00,1620.00
10667,ERNSH,1997-09-12 00:00:00.000,71,Flotemysost,14,21.50,301.00
10668,WANDK,1997-09-15 00:00:00.000,31,Gorgonzola Telino,8,12.50,100.00
10668,WANDK,1997-09-15 00:00:00.000,55,Pâté chinois,4,24.00,96.00
10668,WANDK,1997-09-15 00:00:00.000,64,Wimmers gute Semmelknödel,15,33.25,498.75
10669,SIMOB,1997-09-15 00:00:00.000,36,Inlagd Sill,30,19.00,570.00
10670,FRANK,1997-09-16 00:00:00.000,23,Tunnbröd,32,9.00,288.00
10670,FRANK,1997-09-16 00:00:00.000,46,Spegesild,60,12.00,720.00
10670,FRANK,1997-09-16 00:00:00.000,67,Laughing Lumberjack Lager,25,14.00,350.00
10670,FRANK,1997-09-16 00:00:00.000,73,Röd Kaviar,50,15.00,750.00
10670,FRANK,1997-09-16 00:00:00.000,75,Rhönbräu Klosterbier,25,7.75,193.75
10671,FRANR,1997-09-17 00:00:00.000,16,Pavlova,10,17.45,174.50
10671,FRANR,1997-09-17 00:00:00.000,62,Tarte au sucre,10,49.30,493.00
10671,FRANR,1997-09-17 00:00:00.000,65,Louisiana Fiery Hot Pepper Sauce,12,21.05,252.60
10672,BERGS,1997-09-17 00:00:00.000,38,Côte de Blaye,15,263.50,3952.50
10672,BERGS,1997-09-17 00:00:00.000,71,Flotemysost,12,21.50,258.00
10673,WILMK,1997-09-18 00:00:00.000,16,Pavlova,3,17.45,52.35
10673,WILMK,1997-09-18 00:00:00.000,42,Singaporean Hokkien Fried Mee,6,14.00,84.00
10673,WILMK,1997-09-18 00:00:00.000,43,Ipoh Coffee,6,46.00,276.00
10674,ISLAT,1997-09-18 00:00:00.000,23,Tunnbröd,5,9.00,45.00
10675,FRANK,1997-09-19 00:00:00.000,14,Tofu,30,23.25,697.50
10675,FRANK,1997-09-19 00:00:00.000,53,Perth Pasties,10,32.80,328.00
10675,FRANK,1997-09-19 00:00:00.000,58,Escargots de Bourgogne,30,13.25,397.50
10676,TORTU,1997-09-22 00:00:00.000,10,Ikura,2,31.00,62.00
10676,TORTU,1997-09-22 00:00:00.000,19,Teatime Chocolate Biscuits,7,9.20,64.40
10676,TORTU,1997-09-22 00:00:00.000,44,Gula Malacca,21,19.45,408.45
10677,ANTON,1997-09-22 00:00:00.000,26,Gumbär Gummibärchen,30,31.23,936.90
10677,ANTON,1997-09-22 00:00:00.000,33,Geitost,8,2.50,20.00
10678,SAVEA,1997-09-23 00:00:00.000,12,Queso Manchego La Pastora,100,38.00,3800.00
10678,SAVEA,1997-09-23 00:00:00.000,33,Geitost,30,2.50,75.00
10678,SAVEA,1997-09-23 00:00:00.000,41,Jack's New England Clam Chowder,120,9.65,1158.00
10678,SAVEA,1997-09-23 00:00:00.000,54,Tourtière,30,7.45,223.50
10679,BLONP,1997-09-23 00:00:00.000,59,Raclette Courdavault,12,55.00,660.00
10680,OLDWO,1997-09-24 00:00:00.000,16,Pavlova,50,17.45,872.50
10680,OLDWO,1997-09-24 00:00:00.000,31,Gorgonzola Telino,20,12.50,250.00
10680,OLDWO,1997-09-24 00:00:00.000,42,Singaporean Hokkien Fried Mee,40,14.00,560.00
10681,GREAL,1997-09-25 00:00:00.000,19,Teatime Chocolate Biscuits,30,9.20,276.00
10681,GREAL,1997-09-25 00:00:00.000,21,Sir Rodney's Scones,12,10.00,120.00
10681,GREAL,1997-09-25 00:00:00.000,64,Wimmers gute Semmelknödel,28,33.25,931.00
10682,ANTON,1997-09-25 00:00:00.000,33,Geitost,30,2.50,75.00
10682,ANTON,1997-09-25 00:00:00.000,66,Louisiana Hot Spiced Okra,4,17.00,68.00
10682,ANTON,1997-09-25 00:00:00.000,75,Rhönbräu Klosterbier,30,7.75,232.50
10683,DUMON,1997-09-26 00:00:00.000,52,Filo Mix,9,7.00,63.00
10684,OTTIK,1997-09-26 00:00:00.000,40,Boston Crab Meat,20,18.40,368.00
10684,OTTIK,1997-09-26 00:00:00.000,47,Zaanse koeken,40,9.50,380.00
10684,OTTIK,1997-09-26 00:00:00.000,60,Camembert Pierrot,30,34.00,1020.00
10685,GOURL,1997-09-29 00:00:00.000,10,Ikura,20,31.00,620.00
10685,GOURL,1997-09-29 00:00:00.000,41,Jack's New England Clam Chowder,4,9.65,38.60
10685,GOURL,1997-09-29 00:00:00.000,47,Zaanse koeken,15,9.50,142.50
10686,PICCO,1997-09-30 00:00:00.000,17,Alice Mutton,30,39.00,1170.00
10686,PICCO,1997-09-30 00:00:00.000,26,Gumbär Gummibärchen,15,31.23,468.45
10687,HUNGO,1997-09-30 00:00:00.000,9,Mishi Kobe Niku,50,97.00,4850.00
10687,HUNGO,1997-09-30 00:00:00.000,29,Thüringer Rostbratwurst,10,123.79,1237.90
10687,HUNGO,1997-09-30 00:00:00.000,36,Inlagd Sill,6,19.00,114.00
10688,VAFFE,1997-10-01 00:00:00.000,10,Ikura,18,31.00,558.00
10688,VAFFE,1997-10-01 00:00:00.000,28,Rössle Sauerkraut,60,45.60,2736.00
10688,VAFFE,1997-10-01 00:00:00.000,34,Sasquatch Ale,14,14.00,196.00
10689,BERGS,1997-10-01 00:00:00.000,1,Chai,35,18.00,630.00
10690,HANAR,1997-10-02 00:00:00.000,56,Gnocchi di nonna Alice,20,38.00,760.00
10690,HANAR,1997-10-02 00:00:00.000,77,Original Frankfurter grüne Soße,30,13.00,390.00
10691,QUICK,1997-10-03 00:00:00.000,1,Chai,30,18.00,540.00
10691,QUICK,1997-10-03 00:00:00.000,29,Thüringer Rostbratwurst,40,123.79,4951.60
10691,QUICK,1997-10-03 00:00:00.000,43,Ipoh Coffee,40,46.00,1840.00
10691,QUICK,1997-10-03 00:00:00.000,44,Gula Malacca,24,19.45,466.80
10691,QUICK,1997-10-03 00:00:00.000,62,Tarte au sucre,48,49.30,2366.40
10692,ALFKI,1997-10-03 00:00:00.000,63,Vegie-spread,20,43.90,878.00
10693,WHITC,1997-10-06 00:00:00.000,9,Mishi Kobe Niku,6,97.00,582.00
10693,WHITC,1997-10-06 00:00:00.000,54,Tourtière,60,7.45,447.00
10693,WHITC,1997-10-06 00:00:00.000,69,Gudbrandsdalsost,30,36.00,1080.00
10693,WHITC,1997-10-06 00:00:00.000,73,Röd Kaviar,15,15.00,225.00
10694,QUICK,1997-10-06 00:00:00.000,7,Uncle Bob's Organic Dried Pears,90,30.00,2700.00
10694,QUICK,1997-10-06 00:00:00.000,59,Raclette Courdavault,25,55.00,1375.00
10694,QUICK,1997-10-06 00:00:00.000,70,Outback Lager,50,15.00,750.00
10695,WILMK,1997-10-07 00:00:00.000,8,Northwoods Cranberry Sauce,10,40.00,400.00
10695,WILMK,1997-10-07 00:00:00.000,12,Queso Manchego La Pastora,4,38.00,152.00
10695,WILMK,1997-10-07 00:00:00.000,24,Guaraná Fantástica,20,4.50,90.00
10696,WHITC,1997-10-08 00:00:00.000,17,Alice Mutton,20,39.00,780.00
10696,WHITC,1997-10-08 00:00:00.000,46,Spegesild,18,12.00,216.00
10697,LINOD,1997-10-08 00:00:00.000,19,Teatime Chocolate Biscuits,7,9.20,64.40
10697,LINOD,1997-10-08 00:00:00.000,35,Steeleye Stout,9,18.00,162.00
10697,LINOD,1997-10-08 00:00:00.000,58,Escargots de Bourgogne,30,13.25,397.50
10697,LINOD,1997-10-08 00:00:00.000,70,Outback Lager,30,15.00,450.00
10698,ERNSH,1997-10-09 00:00:00.000,11,Queso Cabrales,15,21.00,315.00
10698,ERNSH,1997-10-09 00:00:00.000,17,Alice Mutton,8,39.00,312.00
10698,ERNSH,1997-10-09 00:00:00.000,29,Thüringer Rostbratwurst,12,123.79,1485.48
10698,ERNSH,1997-10-09 00:00:00.000,65,Louisiana Fiery Hot Pepper Sauce,65,21.05,1368.25
10698,ERNSH,1997-10-09 00:00:00.000,70,Outback Lager,8,15.00,120.00
10699,MORGK,1997-10-09 00:00:00.000,47,Zaanse koeken,12,9.50,114.00
10700,SAVEA,1997-10-10 00:00:00.000,1,Chai,5,18.00,90.00
10700,SAVEA,1997-10-10 00:00:00.000,34,Sasquatch Ale,12,14.00,168.00
10700,SAVEA,1997-10-10 00:00:00.000,68,Scottish Longbreads,40,12.50,500.00
10700,SAVEA,1997-10-10 00:00:00.000,71,Flotemysost,60,21.50,1290.00
10701,HUNGO,1997-10-13 00:00:00.000,59,Raclette Courdavault,42,55.00,2310.00
10701,HUNGO,1997-10-13 00:00:00.000,71,Flotemysost,20,21.50,430.00
10701,HUNGO,1997-10-13 00:00:00.000,76,Lakkalikööri,35,18.00,630.00
10702,ALFKI,1997-10-13 00:00:00.000,3,Aniseed Syrup,6,10.00,60.00
10702,ALFKI,1997-10-13 00:00:00.000,76,Lakkalikööri,15,18.00,270.00
10703,FOLKO,1997-10-14 00:00:00.000,2,Chang,5,19.00,95.00
10703,FOLKO,1997-10-14 00:00:00.000,59,Raclette Courdavault,35,55.00,1925.00
10703,FOLKO,1997-10-14 00:00:00.000,73,Röd Kaviar,35,15.00,525.00
10704,QUEEN,1997-10-14 00:00:00.000,4,Chef Anton's Cajun Seasoning,6,22.00,132.00
10704,QUEEN,1997-10-14 00:00:00.000,24,Guaraná Fantástica,35,4.50,157.50
10704,QUEEN,1997-10-14 00:00:00.000,48,Chocolade,24,12.75,306.00
10705,HILAA,1997-10-15 00:00:00.000,31,Gorgonzola Telino,20,12.50,250.00
10705,HILAA,1997-10-15 00:00:00.000,32,Mascarpone Fabioli,4,32.00,128.00
10706,OLDWO,1997-10-16 00:00:00.000,16,Pavlova,20,17.45,349.00
10706,OLDWO,1997-10-16 00:00:00.000,43,Ipoh Coffee,24,46.00,1104.00
10706,OLDWO,1997-10-16 00:00:00.000,59,Raclette Courdavault,8,55.00,440.00
10707,AROUT,1997-10-16 00:00:00.000,55,Pâté chinois,21,24.00,504.00
10707,AROUT,1997-10-16 00:00:00.000,57,Ravioli Angelo,40,19.50,780.00
10707,AROUT,1997-10-16 00:00:00.000,70,Outback Lager,28,15.00,420.00
10708,THEBI,1997-10-17 00:00:00.000,5,Chef Anton's Gumbo Mix,4,21.35,85.40
10708,THEBI,1997-10-17 00:00:00.000,36,Inlagd Sill,5,19.00,95.00
10709,GOURL,1997-10-17 00:00:00.000,8,Northwoods Cranberry Sauce,40,40.00,1600.00
10709,GOURL,1997-10-17 00:00:00.000,51,Manjimup Dried Apples,28,53.00,1484.00
